target_X,median_X_mean,median_X_std,median_H_mean,median_H_std,X_over_H_mean,X_over_H_std,L_over_H_lt_4_mean,L_over_H_lt_4_std,L_over_H_4_8_mean,L_over_H_4_8_std,L_over_H_ge_8_mean,L_over_H_ge_8_std,kernel_rmse_mean,kernel_rmse_std
20000000.0,20928553.0,9728697.115168711,56992.0,12747.899591697449,353.69208772217104,90.8494346977635,0.8314688783829712,0.04785006195669833,0.11279768686136944,0.05499011260455045,0.05573343475565926,0.007329460334865038,0.0015724643663523998,0.0008148004571044697
200000000.0,200513261.0,34304084.4789007,206220.0,39779.663346991765,977.0111053590391,60.713892437100164,0.8310300399870248,0.06761304083818347,0.10026713713214046,0.05755371679944714,0.06870282288083453,0.010163782186187171,7.13305716012489e-05,6.20505681888012e-05
2000000000.0,2003310595.0,127831224.43484756,749836.0,67757.7854419697,2676.35580383106,100.19291111844916,0.8349678621347086,0.051452962740616955,0.09398875519671616,0.048370112731533035,0.0710433826685752,0.005546266943573944,2.167068116290124e-05,9.234532353963151e-06
20000000000.0,20006304489.0,424680029.3001988,2824060.0,33450.757838948884,7083.7103860834695,66.48803387979349,0.8761948349567361,0.01768998507873567,0.07025033493783507,0.020490351527548894,0.053554830105428795,0.00784949333085939,3.822086641103143e-05,1.5718695302262967e-05
200000000000.0,199970721861.0,1646598374.237039,9532820.0,1032971.2156686651,21132.244832505767,2154.7998752145763,0.8468300496650522,0.03712851543818466,0.08485887423949423,0.05322216033949899,0.06831107609545344,0.016414532237680326,2.168669754263021e-05,1.2830542119350005e-05
2000000000000.0,2000150754017.0,5406062459.9598255,32067044.0,3299923.212204793,62835.112767741644,6721.460613876425,0.8348216308583787,0.028793834980258077,0.08638147908768627,0.028567006966203342,0.0787968900539349,0.016634047788791767,1.3207180925635617e-05,6.084550119740081e-06
